"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NEDD4L",0,0.316270812509611,0.38,0.124,0,"ExNeurons","NEDD4L"
"FAM153C",0,0.315095223165072,0.248,0.021,0,"ExNeurons","FAM153C"
"FBXL17",0,0.31469420800917,0.528,0.239,0,"ExNeurons","FBXL17"
"ZMAT4",0,0.314616239544058,0.308,0.067,0,"ExNeurons","ZMAT4"
"WDR17",0,0.314506560805377,0.323,0.079,0,"ExNeurons","WDR17"
"AC120193.1",0,0.313550453530585,0.218,0.032,0,"ExNeurons","AC120193.1"
"RUNDC3B",0,0.313405704713935,0.295,0.056,0,"ExNeurons","RUNDC3B"
"HERC1",0,0.312381023916677,0.48,0.205,0,"ExNeurons","HERC1"
"TOX1",0,0.311659615346389,0.254,0.127,0,"ExNeurons","TOX"
"CHL1",0,0.310427126462076,0.47,0.164,0,"ExNeurons","CHL1"
"SCN1A",0,0.309925054300599,0.378,0.125,0,"ExNeurons","SCN1A"
"CSRNP3",0,0.309110909473209,0.413,0.151,0,"ExNeurons","CSRNP3"
"LINC01725",0,0.308948318524604,0.193,0.025,0,"ExNeurons","LINC01725"
"KCNK1",0,0.305882729035153,0.274,0.05,0,"ExNeurons","KCNK1"
"NMNAT2",0,0.305531396506711,0.325,0.084,0,"ExNeurons","NMNAT2"
"AC024901.1",0,0.303584316147269,0.243,0.035,0,"ExNeurons","AC024901.1"
"PI4KA",0,0.302286914165129,0.389,0.137,0,"ExNeurons","PI4KA"
"GABRB12",0,0.30087653477837,0.546,0.209,0,"ExNeurons","GABRB1"
"LRFN2",0,0.299831837422858,0.245,0.036,0,"ExNeurons","LRFN2"
"RFX32",0,0.299614620419669,0.432,0.226,0,"ExNeurons","RFX3"
"SEPT11",0,0.298128772622268,0.304,0.073,0,"ExNeurons","SEPT11"
"TTTY14",0,0.297828346792419,0.308,0.103,0,"ExNeurons","TTTY14"
"JMJD1C",0,0.297464278593956,0.732,0.414,0,"ExNeurons","JMJD1C"
"SNCA",0,0.29602152670567,0.361,0.119,0,"ExNeurons","SNCA"
"FZD3",0,0.29582075642031,0.286,0.065,0,"ExNeurons","FZD3"
"LONRF2",0,0.295133331996336,0.291,0.07,0,"ExNeurons","LONRF2"
"SRRM3",0,0.294895013905499,0.262,0.042,0,"ExNeurons","SRRM3"
"PHYHIP",0,0.293494405452941,0.242,0.036,0,"ExNeurons","PHYHIP"
"TRIM9",0,0.29343120525455,0.56,0.265,0,"ExNeurons","TRIM9"
"KCND3",0,0.292998817261102,0.283,0.076,0,"ExNeurons","KCND3"
"PCNX2",0,0.29147563982271,0.359,0.119,0,"ExNeurons","PCNX2"
"GRIN1",0,0.291193370882452,0.265,0.058,0,"ExNeurons","GRIN1"
"CAMK2N1",0,0.291097929748971,0.359,0.166,0,"ExNeurons","CAMK2N1"
"ZFYVE28",0,0.290481999497335,0.298,0.077,0,"ExNeurons","ZFYVE28"
"CDKL5",0,0.289196858019224,0.311,0.088,0,"ExNeurons","CDKL5"
"CEP126",0,0.288976960763418,0.255,0.063,0,"ExNeurons","CEP126"
"DPP6",0,0.288251136699999,0.671,0.301,0,"ExNeurons","DPP6"
"IDS",0,0.288193835130391,0.365,0.148,0,"ExNeurons","IDS"
"SCHLAP1",0,0.287124796203721,0.162,0.006,0,"ExNeurons","SCHLAP1"
"PARP8",0,0.286044359170216,0.298,0.077,0,"ExNeurons","PARP8"
"FRAS1",0,0.286012556509877,0.223,0.042,0,"ExNeurons","FRAS1"
"MYRIP",0,0.285248922163523,0.343,0.127,0,"ExNeurons","MYRIP"
"CPNE8",0,0.28521620419287,0.252,0.046,0,"ExNeurons","CPNE8"
"CACNB4",0,0.285076744572932,0.252,0.052,0,"ExNeurons","CACNB4"
"SNED11",0,0.283861686137742,0.255,0.045,0,"ExNeurons","SNED1"
"GULP1",0,0.283440581672318,0.235,0.039,0,"ExNeurons","GULP1"
"CACNA1D",0,0.283324209101297,0.325,0.099,0,"ExNeurons","CACNA1D"
"RTN3",0,0.283290423266443,0.586,0.299,0,"ExNeurons","RTN3"
"EPHA3",0,0.282797946376423,0.208,0.027,0,"ExNeurons","EPHA3"
"CREG2",0,0.2822907204628,0.25,0.047,0,"ExNeurons","CREG2"
"SLIT2",0,0.282261747953254,0.359,0.106,0,"ExNeurons","SLIT2"
"NPTN",0,0.282185777284527,0.313,0.093,0,"ExNeurons","NPTN"
"FAM13A",0,0.281520059056374,0.289,0.08,0,"ExNeurons","FAM13A"
"AC007388.1",0,0.281057662581012,0.276,0.062,0,"ExNeurons","AC007388.1"
"TTC3",0,0.280579476916691,0.525,0.261,0,"ExNeurons","TTC3"
"CALN1",0,0.280570255607696,0.314,0.111,0,"ExNeurons","CALN1"
"DPY19L2",0,0.280527813654263,0.256,0.05,0,"ExNeurons","DPY19L2"
"ELAVL4",0,0.278555396872943,0.253,0.055,0,"ExNeurons","ELAVL4"
"PDZRN31",0,0.278501169209147,0.316,0.106,0,"ExNeurons","PDZRN3"
"GABRA21",0,0.27829358299631,0.287,0.083,0,"ExNeurons","GABRA2"
"PKN2-AS1",0,0.277521946498023,0.187,0.027,0,"ExNeurons","PKN2-AS1"
"SEZ6L",0,0.276904847438671,0.328,0.1,0,"ExNeurons","SEZ6L"
"MNAT1",0,0.276410375786297,0.379,0.146,0,"ExNeurons","MNAT1"
"SYP",0,0.276184717625169,0.314,0.104,0,"ExNeurons","SYP"
"GABRA1",0,0.275647029092227,0.277,0.066,0,"ExNeurons","GABRA1"
"KIAA0825",0,0.275627567948483,0.299,0.088,0,"ExNeurons","KIAA0825"
"BRINP2",0,0.275328630110773,0.259,0.06,0,"ExNeurons","BRINP2"
"SCN3B",0,0.274802397642804,0.238,0.046,0,"ExNeurons","SCN3B"
"UCHL1",0,0.274570137852408,0.291,0.094,0,"ExNeurons","UCHL1"
"ADAM22",0,0.274539712259984,0.342,0.119,0,"ExNeurons","ADAM22"
"FRY",0,0.273975985658182,0.4,0.151,0,"ExNeurons","FRY"
"SETBP1",0,0.273744732421518,0.335,0.121,0,"ExNeurons","SETBP1"
"SLIT1",0,0.273396285487149,0.222,0.03,0,"ExNeurons","SLIT1"
"OSBPL6",0,0.273090694994181,0.341,0.118,0,"ExNeurons","OSBPL6"
"NGEF",0,0.272533082612589,0.211,0.013,0,"ExNeurons","NGEF"
"LNX1",0,0.271365610450334,0.219,0.02,0,"ExNeurons","LNX1"
"PTCHD1-AS2",0,0.270517813794469,0.288,0.089,0,"ExNeurons","PTCHD1-AS"
"TSPYL1",0,0.269957640916285,0.256,0.07,0,"ExNeurons","TSPYL1"
"PRR16",0,0.269840676807748,0.238,0.044,0,"ExNeurons","PRR16"
"ATP6V1H",0,0.268481049609511,0.285,0.086,0,"ExNeurons","ATP6V1H"
"CCPG1",0,0.267965415340386,0.292,0.083,0,"ExNeurons","CCPG1"
"ANO5",0,0.267831251711456,0.259,0.06,0,"ExNeurons","ANO5"
"DANT2",0,0.267287905554554,0.407,0.176,0,"ExNeurons","DANT2"
"NDRG4",0,0.266804123446562,0.253,0.088,0,"ExNeurons","NDRG4"
"C11orf80",0,0.266554343464347,0.24,0.042,0,"ExNeurons","C11orf80"
"DNAH6",0,0.266168318018846,0.21,0.022,0,"ExNeurons","DNAH6"
"RXFP1",0,0.266048658089791,0.164,0.01,0,"ExNeurons","RXFP1"
"RAPGEF51",0,0.265840461965483,0.531,0.253,0,"ExNeurons","RAPGEF5"
"TSC22D1",0,0.264294227146341,0.4,0.174,0,"ExNeurons","TSC22D1"
"ICA1L",0,0.263817538987517,0.277,0.074,0,"ExNeurons","ICA1L"
"COL24A1",0,0.263517353467787,0.178,0.011,0,"ExNeurons","COL24A1"
"PWAR6",0,0.263071870600325,0.294,0.087,0,"ExNeurons","PWAR6"
"ACTN1",0,0.262904353242261,0.221,0.026,0,"ExNeurons","ACTN1"
"PRKAR1B",0,0.262193397680367,0.246,0.051,0,"ExNeurons","PRKAR1B"
"TUBA1B",0,0.260998827218701,0.307,0.143,0,"ExNeurons","TUBA1B"
"COL5A2",0,0.260327673215964,0.148,0.017,0,"ExNeurons","COL5A2"
"ABLIM2",0,0.260002523308567,0.229,0.038,0,"ExNeurons","ABLIM2"
"TARBP1",0,0.259950830096392,0.274,0.073,0,"ExNeurons","TARBP1"
"MYCBP2",0,0.259765727156605,0.514,0.257,0,"ExNeurons","MYCBP2"
"CALM3",0,0.259378330818284,0.28,0.098,0,"ExNeurons","CALM3"
"UNC13A",0,0.25886611137056,0.225,0.032,0,"ExNeurons","UNC13A"
"MAGI3",0,0.258091462862129,0.284,0.097,0,"ExNeurons","MAGI3"
"DCAF6",0,0.257196437273392,0.301,0.096,0,"ExNeurons","DCAF6"
"NECTIN3",0,0.257115868947381,0.259,0.08,0,"ExNeurons","NECTIN3"
"NPTX1",0,0.256869621362422,0.193,0.015,0,"ExNeurons","NPTX1"
"PCDH11X",0,0.256041946319512,0.239,0.089,0,"ExNeurons","PCDH11X"
"RIMBP2",0,0.255823787326116,0.219,0.041,0,"ExNeurons","RIMBP2"
"PLPPR4",0,0.255411617498221,0.24,0.053,0,"ExNeurons","PLPPR4"
"STMN2",0,0.255007624861899,0.238,0.067,0,"ExNeurons","STMN2"
"GALNT18",0,0.253428245757154,0.272,0.081,0,"ExNeurons","GALNT18"
"SYNPO2",0,0.253420551267734,0.195,0.023,0,"ExNeurons","SYNPO2"
"FAM189A1",0,0.252830555047632,0.23,0.059,0,"ExNeurons","FAM189A1"
"YWHAH",0,0.251741337277216,0.231,0.061,0,"ExNeurons","YWHAH"
"PRKCE",0,0.251550074487117,0.393,0.185,0,"ExNeurons","PRKCE"
"WNK2",0,0.25148611048257,0.234,0.046,0,"ExNeurons","WNK2"
"GDA",0,0.251236954064995,0.207,0.027,0,"ExNeurons","GDA"
"AC022639.1",0,0.251052382112244,0.19,0.038,0,"ExNeurons","AC022639.1"
"DIAPH21",0,0.250418832064905,0.319,0.114,0,"ExNeurons","DIAPH2"
"LRP1B1",4.59913952456262e-178,0.296957136576418,0.827,0.671,1.25473724509117e-173,"ExNeurons","LRP1B"
"MT-CO3",1.17988081874495e-172,0.281085622137313,0.586,0.456,3.21895084969996e-168,"ExNeurons","MT-CO3"
"LHFPL3",0,2.9405170182365,0.95,0.069,0,"OPCs","LHFPL3"
"DSCAM1",0,2.51638014708881,0.957,0.278,0,"OPCs","DSCAM"
"PCDH15",0,2.50089780853736,0.91,0.101,0,"OPCs","PCDH15"
"LRRC4C",0,2.36081495334124,0.954,0.336,0,"OPCs","LRRC4C"
"TNR",0,2.31597219777989,0.907,0.098,0,"OPCs","TNR"
"PTPRZ12",0,2.11620904834258,0.901,0.114,0,"OPCs","PTPRZ1"
"VCAN1",0,1.81671965667381,0.815,0.032,0,"OPCs","VCAN"
"MMP161",0,1.70777774290808,0.826,0.157,0,"OPCs","MMP16"
"OPCML1",0,1.64081153324507,0.945,0.365,0,"OPCs","OPCML"
"LUZP2",0,1.62012496001653,0.811,0.093,0,"OPCs","LUZP2"
"DPP61",0,1.52889347651277,0.892,0.334,0,"OPCs","DPP6"
"GRID2",0,1.4870962890779,0.885,0.311,0,"OPCs","GRID2"
"SOX62",0,1.46401354819544,0.793,0.122,0,"OPCs","SOX6"
"SLC35F11",0,1.41414442412601,0.784,0.178,0,"OPCs","SLC35F1"
"NLGN1",0,1.41099599022308,0.958,0.569,0,"OPCs","NLGN1"
"XYLT1",0,1.39778246374838,0.734,0.105,0,"OPCs","XYLT1"
"CA101",0,1.37547777247809,0.765,0.105,0,"OPCs","CA10"
"KCND21",0,1.33894980786139,0.803,0.235,0,"OPCs","KCND2"
"AC004852.2",0,1.28743093753397,0.635,0.006,0,"OPCs","AC004852.2"
"SEMA5A",0,1.2752085957155,0.705,0.064,0,"OPCs","SEMA5A"
"BRINP31",0,1.23539187694586,0.726,0.131,0,"OPCs","BRINP3"
"NRCAM3",0,1.22790751333019,0.817,0.295,0,"OPCs","NRCAM"
"LRP1B2",0,1.22158809289688,0.981,0.68,0,"OPCs","LRP1B"
"FGF141",0,1.21166459167879,0.909,0.382,0,"OPCs","FGF14"
"NXPH1",0,1.20323443375979,0.726,0.076,0,"OPCs","NXPH1"
"SNTG11",0,1.18769350698308,0.852,0.3,0,"OPCs","SNTG1"
"CSMD11",0,1.18504020273004,0.969,0.488,0,"OPCs","CSMD1"
"NOVA1",0,1.17292158361863,0.761,0.241,0,"OPCs","NOVA1"
"MDGA21",0,1.16495438320978,0.842,0.317,0,"OPCs","MDGA2"
"NRXN12",0,1.13696700185801,0.961,0.545,0,"OPCs","NRXN1"
"PDZD21",0,1.13071301326865,0.729,0.199,0,"OPCs","PDZD2"
"CSMD31",0,1.11470142853171,0.812,0.313,0,"OPCs","CSMD3"
"CHST111",0,1.1129903900264,0.695,0.11,0,"OPCs","CHST11"
"LRRTM41",0,1.10984336505449,0.922,0.422,0,"OPCs","LRRTM4"
"DCC1",0,1.10200867531136,0.737,0.158,0,"OPCs","DCC"
"EPN2",0,1.10143976626583,0.721,0.167,0,"OPCs","EPN2"
"ZFPM21",0,1.09747646717083,0.658,0.173,0,"OPCs","ZFPM2"
"ADGRL32",0,1.05061636628696,0.882,0.51,0,"OPCs","ADGRL3"
"SMOC1",0,1.03682185455756,0.608,0.047,0,"OPCs","SMOC1"
"MAML23",0,1.01783844756969,0.719,0.209,0,"OPCs","MAML2"
"TMEM132C",0,1.01159422556766,0.616,0.08,0,"OPCs","TMEM132C"
"MEGF11",0,1.00626923014888,0.591,0.017,0,"OPCs","MEGF11"
"DGKG1",0,0.983509252178791,0.654,0.123,0,"OPCs","DGKG"
"OPHN12",0,0.981888931360068,0.645,0.12,0,"OPCs","OPHN1"
"GALNT13",0,0.975370987025699,0.691,0.216,0,"OPCs","GALNT13"
"SEZ6L1",0,0.961929897201099,0.603,0.109,0,"OPCs","SEZ6L"
"CHL11",0,0.954490989786682,0.672,0.19,0,"OPCs","CHL1"
"GRM71",0,0.901245939845748,0.717,0.227,0,"OPCs","GRM7"
"ZEB1",0,0.900042424453253,0.627,0.151,0,"OPCs","ZEB1"
"FGF121",0,0.864227268770839,0.741,0.32,0,"OPCs","FGF12"
"LINC005111",0,0.858269539147572,0.592,0.077,0,"OPCs","LINC00511"
"AL445250.1",0,0.848324344769032,0.522,0.067,0,"OPCs","AL445250.1"
"SOX52",0,0.823585278025558,0.763,0.271,0,"OPCs","SOX5"
"GRIK1",0,0.81087882077745,0.649,0.101,0,"OPCs","GRIK1"
"NLGN4X",0,0.796138051091156,0.579,0.125,0,"OPCs","NLGN4X"
"LSAMP2",0,0.7941973574678,0.978,0.743,0,"OPCs","LSAMP"
"AGAP11",0,0.781626255675324,0.789,0.434,0,"OPCs","AGAP1"
"PDZRN41",0,0.780343765392194,0.499,0.09,0,"OPCs","PDZRN4"
"SCD51",0,0.76668832188009,0.7,0.294,0,"OPCs","SCD5"
"COL11A1",0,0.756401184373165,0.5,0.053,0,"OPCs","COL11A1"
"PID1",0,0.752613907737111,0.528,0.084,0,"OPCs","PID1"
"KIF13A",0,0.75099965076082,0.634,0.232,0,"OPCs","KIF13A"
"NTM2",0,0.741244615045583,0.9,0.565,0,"OPCs","NTM"
"KAT2B",0,0.735773995619533,0.608,0.178,0,"OPCs","KAT2B"
"ZNF462",0,0.724487157699227,0.532,0.101,0,"OPCs","ZNF462"
"NAV11",0,0.714106976332099,0.59,0.181,0,"OPCs","NAV1"
"PTPRG",0,0.708851349228472,0.658,0.262,0,"OPCs","PTPRG"
"KAZN",0,0.703129383479256,0.773,0.383,0,"OPCs","KAZN"
"NAV22",0,0.676305430295339,0.623,0.256,0,"OPCs","NAV2"
"PRKCA2",0,0.671234424098856,0.654,0.266,0,"OPCs","PRKCA"
"RORA2",0,0.659054117021746,0.797,0.366,0,"OPCs","RORA"
"NTNG1",0,0.658951462557929,0.479,0.063,0,"OPCs","NTNG1"
"PLPPR1",0,0.655570421154937,0.522,0.122,0,"OPCs","PLPPR1"
"AC092691.12",0,0.654918629560478,0.707,0.324,0,"OPCs","AC092691.1"
"ATRNL11",0,0.643294141690432,0.746,0.303,0,"OPCs","ATRNL1"
"DAB11",0,0.640043458960402,0.649,0.255,0,"OPCs","DAB1"
"SGCZ",0,0.636360431508001,0.544,0.157,0,"OPCs","SGCZ"
"CNTN13",0,0.629598275104083,0.691,0.369,0,"OPCs","CNTN1"
"SGCD1",0,0.629250494321785,0.591,0.238,0,"OPCs","SGCD"
"SCN1A1",0,0.619110462547484,0.52,0.149,0,"OPCs","SCN1A"
"REV3L2",0,0.615242872971,0.546,0.201,0,"OPCs","REV3L"
"ABHD2",0,0.605644712090541,0.462,0.091,0,"OPCs","ABHD2"
"FAM155A1",0,0.600180105298886,0.843,0.458,0,"OPCs","FAM155A"
"ALK",0,0.583958953184543,0.401,0.065,0,"OPCs","ALK"
"LINC01322",0,0.583917373127942,0.456,0.111,0,"OPCs","LINC01322"
"MPPED2",0,0.583831822674606,0.429,0.074,0,"OPCs","MPPED2"
"PCDH71",0,0.58096861542913,0.644,0.287,0,"OPCs","PCDH7"
"OLIG1",0,0.580038602072072,0.432,0.076,0,"OPCs","OLIG1"
"TRIO",0,0.572394766832924,0.542,0.257,0,"OPCs","TRIO"
"MAP21",0,0.565269851276094,0.63,0.315,0,"OPCs","MAP2"
"STK32A",0,0.56514682471381,0.376,0.008,0,"OPCs","STK32A"
"SLC24A3",0,0.557967649328558,0.421,0.073,0,"OPCs","SLC24A3"
"LINC02588",0,0.556014107333981,0.339,0.011,0,"OPCs","LINC02588"
"PARD32",0,0.554685622049198,0.522,0.141,0,"OPCs","PARD3"
"MIR3681HG",0,0.553789518610934,0.297,0.011,0,"OPCs","MIR3681HG"
"ASAP1",0,0.553344504276754,0.534,0.204,0,"OPCs","ASAP1"
"ADARB2",0,0.552936445378197,0.651,0.163,0,"OPCs","ADARB2"
"CNTNAP51",0,0.552118734979533,0.582,0.225,0,"OPCs","CNTNAP5"
"XKR4",0,0.550682388938382,0.505,0.164,0,"OPCs","XKR4"
"ZSWIM61",0,0.547775030252133,0.649,0.365,0,"OPCs","ZSWIM6"
"UST",0,0.546986772184418,0.378,0.046,0,"OPCs","UST"
"GRIA21",0,0.543754017088946,0.684,0.376,0,"OPCs","GRIA2"
"CCDC50",0,0.543712466260673,0.392,0.035,0,"OPCs","CCDC50"
"LRRC71",0,0.542315011105495,0.774,0.473,0,"OPCs","LRRC7"
"TANC21",0,0.540636841488997,0.606,0.296,0,"OPCs","TANC2"
"BCAN",0,0.540307875449165,0.367,0.025,0,"OPCs","BCAN"
"KLF12",0,0.53538464027359,0.458,0.122,0,"OPCs","KLF12"
"KCNMB2-AS11",0,0.531816031727103,0.371,0.069,0,"OPCs","KCNMB2-AS1"
"ZDHHC14",0,0.529690200717579,0.47,0.161,0,"OPCs","ZDHHC14"
"ASTN2",0,0.528333447433636,0.6,0.256,0,"OPCs","ASTN2"
"BCAS11",0,0.527841310084336,0.472,0.19,0,"OPCs","BCAS1"
"CSMD2",0,0.527170835923431,0.471,0.137,0,"OPCs","CSMD2"
"USP24",0,0.522412054128542,0.447,0.111,0,"OPCs","USP24"
"CASK",0,0.522181239402619,0.441,0.116,0,"OPCs","CASK"
"DISC11",0,0.517425278326049,0.409,0.065,0,"OPCs","DISC1"
"GRIK2",0,0.516159500794377,0.719,0.306,0,"OPCs","GRIK2"
"LRRN1",0,0.513228100213604,0.364,0.036,0,"OPCs","LRRN1"
"SAMD4A2",0,0.512681896501124,0.442,0.119,0,"OPCs","SAMD4A"
"NKAIN32",0,0.512648184432025,0.503,0.13,0,"OPCs","NKAIN3"
"HIP11",0,0.511944316732872,0.533,0.223,0,"OPCs","HIP1"
"RAB311",0,0.51125990770403,0.394,0.061,0,"OPCs","RAB31"
"TOX2",0,0.510386427525418,0.467,0.128,0,"OPCs","TOX"
"AL392023.2",0,0.508494900724825,0.352,0.054,0,"OPCs","AL392023.2"
"PLPP4",0,0.505486083594012,0.346,0.027,0,"OPCs","PLPP4"
"GPC61",0,0.503786503441166,0.446,0.145,0,"OPCs","GPC6"
"KIF26B",0,0.501154300545951,0.4,0.069,0,"OPCs","KIF26B"
"PEAK1",0,0.500669846436568,0.5,0.195,0,"OPCs","PEAK1"
"TRIM91",0,0.499810398141603,0.565,0.304,0,"OPCs","TRIM9"
"SORCS31",0,0.496192200584196,0.432,0.091,0,"OPCs","SORCS3"
"KCNIP1",0,0.495059195489755,0.378,0.066,0,"OPCs","KCNIP1"
"GLCCI1",0,0.485248516807866,0.423,0.135,0,"OPCs","GLCCI1"
"KCNIP41",0,0.483994089074473,0.954,0.516,0,"OPCs","KCNIP4"
"APOD1",0,0.481156830515229,0.413,0.132,0,"OPCs","APOD"
"ARHGAP42",0,0.471129766795091,0.35,0.039,0,"OPCs","ARHGAP42"
"KHDRBS31",0,0.470236657314566,0.509,0.21,0,"OPCs","KHDRBS3"
"ADAMTS17",0,0.465260483681203,0.349,0.053,0,"OPCs","ADAMTS17"
"ZBTB203",0,0.461388588678378,0.861,0.554,0,"OPCs","ZBTB20"
"HIF3A2",0,0.460567391272512,0.395,0.075,0,"OPCs","HIF3A"
"RIN2",0,0.45780431142062,0.386,0.086,0,"OPCs","RIN2"
"ARHGAP311",0,0.450952700915726,0.339,0.048,0,"OPCs","ARHGAP31"
"APBB21",0,0.450169823006284,0.585,0.274,0,"OPCs","APBB2"
"FAM110B",0,0.445389209196903,0.354,0.063,0,"OPCs","FAM110B"
"LRRTM31",0,0.445222214631023,0.505,0.241,0,"OPCs","LRRTM3"
"MTSS1",0,0.445134349414221,0.414,0.124,0,"OPCs","MTSS1"
"IL1RAP",0,0.444358346900805,0.305,0.035,0,"OPCs","IL1RAP"
"FERMT1",0,0.441440499013942,0.283,0.002,0,"OPCs","FERMT1"
"LRRK2",0,0.441344221571764,0.335,0.048,0,"OPCs","LRRK2"
"TMEM132D1",0,0.439238282513644,0.493,0.183,0,"OPCs","TMEM132D"
"LDLRAD3",0,0.437299452631085,0.378,0.088,0,"OPCs","LDLRAD3"
"SHISA91",0,0.437205363946011,0.426,0.166,0,"OPCs","SHISA9"
"COL9A1",0,0.436548461389366,0.288,0.004,0,"OPCs","COL9A1"
"CDH101",0,0.434973092532385,0.424,0.151,0,"OPCs","CDH10"
"AL589740.12",0,0.43381841958637,0.508,0.197,0,"OPCs","AL589740.1"
"TNK2",0,0.432928732925124,0.334,0.049,0,"OPCs","TNK2"
"NTRK32",0,0.432133281947242,0.519,0.229,0,"OPCs","NTRK3"
"PRRX11",0,0.431634271354805,0.305,0.024,0,"OPCs","PRRX1"
"CALCRL",0,0.423218632732625,0.287,0.013,0,"OPCs","CALCRL"
"SULF2",0,0.422582863114253,0.297,0.011,0,"OPCs","SULF2"
"C1orf211",0,0.417074097932038,0.363,0.1,0,"OPCs","C1orf21"
"GRM51",0,0.40657207009982,0.593,0.281,0,"OPCs","GRM5"
"CACNA1A1",0,0.406006269974462,0.446,0.197,0,"OPCs","CACNA1A"
"SCN3A1",0,0.405436246955021,0.393,0.128,0,"OPCs","SCN3A"
"SHC3",0,0.405384707770433,0.346,0.08,0,"OPCs","SHC3"
"CHD7",0,0.401465963246486,0.394,0.117,0,"OPCs","CHD7"
"NPAS32",0,0.398406652799556,0.885,0.591,0,"OPCs","NPAS3"
"SH3D191",0,0.396738377053484,0.494,0.218,0,"OPCs","SH3D19"
"GPNMB",0,0.396144340257657,0.233,0.009,0,"OPCs","GPNMB"
"HS6ST31",0,0.394258008683549,0.586,0.225,0,"OPCs","HS6ST3"
"PPP1R9A",0,0.393024230010984,0.487,0.233,0,"OPCs","PPP1R9A"
"DNER",0,0.389260926441345,0.456,0.179,0,"OPCs","DNER"
"CSGALNACT13",0,0.388084751863564,0.405,0.146,0,"OPCs","CSGALNACT1"
"PHYHIPL",0,0.386134129886701,0.433,0.206,0,"OPCs","PHYHIPL"
"RNF150",0,0.38444521984773,0.357,0.112,0,"OPCs","RNF150"
"TNS31",0,0.384328136455697,0.264,0.043,0,"OPCs","TNS3"
"CHST9",0,0.382527660189708,0.243,0.013,0,"OPCs","CHST9"
"PTPRE1",0,0.378057162946011,0.381,0.118,0,"OPCs","PTPRE"
"TNKS",0,0.375063839398288,0.459,0.224,0,"OPCs","TNKS"
"TAOK3",0,0.37476459464019,0.459,0.208,0,"OPCs","TAOK3"
"PDGFRA",0,0.374357466393035,0.257,0.002,0,"OPCs","PDGFRA"
"ARPP211",0,0.373053115997734,0.486,0.228,0,"OPCs","ARPP21"
"CTTNBP2",0,0.37210245135623,0.424,0.167,0,"OPCs","CTTNBP2"
"FYN2",0,0.370942800524286,0.432,0.203,0,"OPCs","FYN"
"LRMDA1",0,0.370000606350743,0.425,0.107,0,"OPCs","LRMDA"
"NFIB1",0,0.367540444424376,0.506,0.25,0,"OPCs","NFIB"
"NTN1",0,0.364313258931826,0.25,0.011,0,"OPCs","NTN1"
"MARCKS",0,0.361844606152141,0.294,0.051,0,"OPCs","MARCKS"
"SPATA6",0,0.359513684482314,0.403,0.158,0,"OPCs","SPATA6"
"CRB12",0,0.359184778969375,0.341,0.111,0,"OPCs","CRB1"
"NOL4",0,0.357180104669964,0.356,0.126,0,"OPCs","NOL4"
"TMEM1631",0,0.356799908626689,0.277,0.037,0,"OPCs","TMEM163"
"NCALD1",0,0.35483565299289,0.337,0.138,0,"OPCs","NCALD"
"ITGA8",0,0.354355164810172,0.238,0.023,0,"OPCs","ITGA8"
"ATP13A41",0,0.354136423280919,0.296,0.057,0,"OPCs","ATP13A4"
"ETV1",0,0.35356591716201,0.268,0.033,0,"OPCs","ETV1"
"MMD21",0,0.346891233814044,0.268,0.043,0,"OPCs","MMD2"
"SLC1A1",0,0.345787788770001,0.253,0.032,0,"OPCs","SLC1A1"
"AC124254.1",0,0.345435960561023,0.206,0.003,0,"OPCs","AC124254.1"
"ATP10B1",0,0.345253717544519,0.384,0.142,0,"OPCs","ATP10B"
"LINC01965",0,0.34490698970364,0.223,0.006,0,"OPCs","LINC01965"
"MYT1",0,0.343494907637881,0.245,0.004,0,"OPCs","MYT1"
"KCNQ1OT1",0,0.342424669684976,0.349,0.141,0,"OPCs","KCNQ1OT1"
"LPP3",0,0.342326820173075,0.464,0.212,0,"OPCs","LPP"
"SORCS11",0,0.341837224276384,0.385,0.145,0,"OPCs","SORCS1"
"GSG1L",0,0.341425686120183,0.255,0.031,0,"OPCs","GSG1L"
"ESRRG1",0,0.33534082693832,0.367,0.161,0,"OPCs","ESRRG"
"KCNT2",0,0.334059748342632,0.335,0.105,0,"OPCs","KCNT2"
"HTRA1",0,0.333025853838695,0.355,0.125,0,"OPCs","HTRA1"
"BCHE",0,0.331678579883769,0.238,0.014,0,"OPCs","BCHE"
"PTN1",0,0.33089374862815,0.364,0.13,0,"OPCs","PTN"
"TENM1",0,0.329557231204766,0.303,0.071,0,"OPCs","TENM1"
"SEMA3E",0,0.328802726212988,0.222,0.032,0,"OPCs","SEMA3E"
"FGFR1",0,0.328302845888292,0.252,0.035,0,"OPCs","FGFR1"
"LRP11",0,0.328061771532902,0.288,0.062,0,"OPCs","LRP1"
"MAP3K1",0,0.327705420711971,0.244,0.026,0,"OPCs","MAP3K1"
"MYO16",0,0.324715976222185,0.317,0.067,0,"OPCs","MYO16"
"OLIG2",0,0.324465077045082,0.248,0.032,0,"OPCs","OLIG2"
"C1orf612",0,0.321585904078853,0.298,0.074,0,"OPCs","C1orf61"
"ITPR23",0,0.320639244375318,0.464,0.192,0,"OPCs","ITPR2"
"PLEKHH2",0,0.319533636724628,0.234,0.018,0,"OPCs","PLEKHH2"
"PTPRT1",0,0.31911702170687,0.417,0.151,0,"OPCs","PTPRT"
"RAB3IP",0,0.318561600705841,0.25,0.042,0,"OPCs","RAB3IP"
